timestamp,value
0.0,1023
0.0009815692901611328,1023
0.001983642578125,1023
0.002980470657348633,1023
0.003973484039306641,1023
0.004972934722900391,1023
0.006005287170410156,1023
0.006998538970947266,1023
0.007995843887329102,1023
0.008980274200439453,1023
0.009957075119018555,1023
0.010956525802612305,1023
0.011952400207519531,1023
0.012950658798217773,1023
0.01394796371459961,1023
0.014944791793823242,1023
0.014944791793823242,1023
0.014944791793823242,1023
0.015955209732055664,1023
0.015955209732055664,1023
0.015955209732055664,1023
0.016936540603637695,1023
0.016936540603637695,1023
0.016936540603637695,1023
0.016936540603637695,1023
0.01793384552001953,1023
0.01793384552001953,1023
0.01793384552001953,1023
0.01793384552001953,1023
0.01793384552001953,1023
0.01793384552001953,1023
0.01893138885498047,1023
0.01893138885498047,1023
0.01893138885498047,1023
0.01893138885498047,1023
0.01893138885498047,1023
0.01893138885498047,1023
0.019928693771362305,1023
0.019928693771362305,1023
0.019928693771362305,1023
0.019928693771362305,1023
0.019928693771362305,1023
0.019928693771362305,1023
0.019928693771362305,1023
0.019928693771362305,1023
0.02092576026916504,1023
0.02092576026916504,1023
0.028085708618164062,1023
0.040758371353149414,1023
0.052731990814208984,1023
0.060983896255493164,1023
0.07335233688354492,1023
0.08135795593261719,1023
0.09338760375976562,1023
0.10163664817810059,1023
0.11378645896911621,1023
0.12289595603942871,1023
0.13507795333862305,1023
0.14309453964233398,1023
0.15522336959838867,1023
0.1633603572845459,1023
0.17529869079589844,1023
0.18427515029907227,1023
0.19648456573486328,1023
0.20450925827026367,1023
0.21650290489196777,1023
0.22472906112670898,1023
0.23689532279968262,1023
0.2458820343017578,1023
0.2579679489135742,1023
0.26606297492980957,1023
0.2780916690826416,1023
0.28608012199401855,1023
0.2981679439544678,1023
0.3072817325592041,1023
0.3193624019622803,1023
0.3313333988189697,1023
0.33932042121887207,1023
0.35144591331481934,1023
0.36040520668029785,1023
0.37252044677734375,1023
0.3804590702056885,1023
0.3925325870513916,1023
0.4011056423187256,1023
0.41359591484069824,1023
0.42183637619018555,1023
0.433361291885376,1023
0.441730260848999,1023
0.4539964199066162,1023
0.46225404739379883,1023
0.4743068218231201,1023
0.48348450660705566,1023
0.49480509757995605,1023
0.5038294792175293,1023
0.515869140625,1023
0.5239353179931641,1023
0.5358991622924805,1023
0.5448780059814453,1023
0.5569605827331543,1023
0.5649113655090332,1023
0.576923131942749,1023
0.5850813388824463,1023
0.5981974601745605,1023
0.6103322505950928,1023
0.6184101104736328,1023
0.6305408477783203,1023
0.6386246681213379,1023
0.6507182121276855,1023
0.6587529182434082,1023
0.6708195209503174,1023
0.6798064708709717,1023
0.691786527633667,1023
0.699763298034668,1023
0.7119271755218506,1023
0.721055269241333,1023
0.7330648899078369,1023
0.7410390377044678,1023
0.7530276775360107,1023
0.7611672878265381,1023
0.7733831405639648,1023
0.7823293209075928,1023
0.7944326400756836,1023
0.8026008605957031,1023
0.8147006034851074,1023
0.8227646350860596,1023
0.8348174095153809,1023
0.8438394069671631,1023
0.8558022975921631,1023
0.8640213012695312,1023
0.8761487007141113,1023
0.8883407115936279,1023
0.896324872970581,1023
0.9085826873779297,1023
0.9175863265991211,1023
0.9297776222229004,1023
0.9378402233123779,1023
0.9499247074127197,1023
0.9580399990081787,1023
0.9702208042144775,1023
0.9781599044799805,1023
0.99021315574646,1023
0.9991843700408936,1023
1.011193037033081,1023
1.0191338062286377,1023
1.0312867164611816,1023
1.0404365062713623,1023
1.0526092052459717,1023
1.0606238842010498,1023
1.0726070404052734,1023
1.080765724182129,1023
1.0937671661376953,1023
1.1017491817474365,1023
1.1138875484466553,1023
1.1218657493591309,1023
1.1339352130889893,1023
1.145944595336914,1023
1.1549017429351807,1023
1.1670281887054443,1023
1.1750948429107666,1023
1.1874370574951172,1023
1.1954567432403564,1023
1.2075159549713135,1023
1.2164945602416992,1023
1.2285614013671875,1023
1.236534595489502,1023
1.2485179901123047,1023
1.256497859954834,1023
1.2694897651672363,1023
1.2774689197540283,1023
1.2894091606140137,1023
1.2973875999450684,1023
1.3105049133300781,1023
1.3185856342315674,1023
1.331162691116333,1023
1.3392980098724365,1023
1.3507733345031738,1023
1.35917329788208,1023
1.3712899684906006,1023
1.3802087306976318,1023
1.392465353012085,1023
1.4005722999572754,1023
1.4126379489898682,1023
1.4249327182769775,1023
1.4328746795654297,1023
1.4450550079345703,1023
1.4540386199951172,1023
1.4660241603851318,1023
1.4739854335784912,1023
1.4865705966949463,1023
1.4945564270019531,1023
1.5066523551940918,1023
1.5147292613983154,1023
1.5276570320129395,1023
1.5356740951538086,1023
1.5480406284332275,1023
1.5560617446899414,1023
1.568345308303833,1023
1.5763294696807861,1023
1.588630199432373,1023
1.5966694355010986,1023
1.6088595390319824,1023
1.6179423332214355,1023
1.630185842514038,1023
1.6375069618225098,1023
1.6505746841430664,1023
1.6586928367614746,1023
1.6709868907928467,1023
1.6790704727172852,1023
1.6910400390625,1023
1.703181505203247,1023
1.7121984958648682,1023
1.7242588996887207,1023
1.732356071472168,1023
1.7445809841156006,1023
1.7526025772094727,1023
1.7645952701568604,1023
1.7725732326507568,1023
1.785539150238037,1023
1.7934894561767578,1023
1.8054852485656738,1023
1.8134853839874268,1023
1.8264527320861816,1023
1.8344306945800781,1023
1.8465840816497803,1023
1.8545947074890137,1023
1.8675377368927002,1023
1.8756027221679688,1023
1.8876721858978271,1023
1.8956522941589355,1023
1.907620906829834,1023
1.9168148040771484,1023
1.9283335208892822,1023
1.9375391006469727,1023
1.9495468139648438,1023
1.9576423168182373,1023
1.9696893692016602,1023
1.9817063808441162,1023
1.9906823635101318,1023
2.0027661323547363,1023
2.0107569694519043,1023
2.02280330657959,1023
2.0308337211608887,1023
2.043797731399536,1023
2.0517776012420654,1023
2.0639140605926514,1023
2.0718634128570557,1023
2.083953380584717,1023
2.0929479598999023,1023
2.105032444000244,1023
2.1129727363586426,1023
2.1254515647888184,1023
2.133415460586548,1023
2.145353078842163,1023
2.154376983642578,1023
2.1664719581604004,1023
2.174569606781006,1023
2.186504602432251,1023
2.1964759826660156,1023
2.2074460983276367,1023
2.2154250144958496,1023
2.2273924350738525,1023
2.239370346069336,1023
2.248351812362671,1023
2.2603261470794678,1023
2.268362522125244,1023
2.2804110050201416,1023
2.2887494564056396,1023
2.301027536392212,1023
2.3092081546783447,1023
2.321760654449463,1023
2.3297975063323975,1023
2.3427231311798096,1023
2.3507020473480225,1023
2.3626708984375,1023
2.3706729412078857,1023
2.3836331367492676,1023
2.3916163444519043,1023
2.4035890102386475,1023
2.411569595336914,1023
2.4246089458465576,1023
2.4325106143951416,1023
2.444714069366455,1023
2.4526889324188232,1023
2.464855909347534,1023
2.4738564491271973,1023
2.486079454421997,1023
2.4934890270233154,1023
2.5058934688568115,1023
2.518057346343994,1023
2.527057409286499,1023
2.5390093326568604,1023
2.547171115875244,1023
2.5592613220214844,1023
2.5672831535339355,1023
2.5802409648895264,1023
2.5884690284729004,1023
2.600275993347168,1023
2.608625650405884,1023
2.6210289001464844,1023
2.6293108463287354,1023
2.6416878700256348,1023
2.6498143672943115,1023
2.6619749069213867,1023
2.669959783554077,1023
2.682392120361328,1023
2.69045090675354,1023
2.702418804168701,1023
2.7115283012390137,1023
2.7237532138824463,1023
2.7317323684692383,1023
2.7440671920776367,1023
2.752021074295044,1023
2.7641875743865967,1023
2.772202730178833,1023
2.784327745437622,1023
2.7964653968811035,1022
2.8054511547088623,1019
2.8177103996276855,1017
2.8256804943084717,1015
2.837801456451416,1011
2.846745729446411,1008
2.8587589263916016,1005
2.866985321044922,1002
2.8750293254852295,997
2.8871352672576904,991
2.895111560821533,985
2.9073591232299805,979
2.916369915008545,972
2.928600549697876,968
2.936617136001587,962
2.948664903640747,957
2.9568381309509277,950
2.968890428543091,943
2.9770584106445312,938
2.9892570972442627,934
2.998229742050171,932
3.0102779865264893,928
3.0183393955230713,922
3.0303421020507812,914
3.042318344116211,909
3.0513789653778076,905
3.0635573863983154,900
3.071631669998169,898
3.0839297771453857,895
3.09199595451355,895
3.10396409034729,895
3.112016201019287,894
3.1249871253967285,894
3.1330792903900146,894
3.145214080810547,894
3.1532270908355713,894
3.1652941703796387,894
3.173532724380493,895
3.1861820220947266,894
3.1942636966705322,894
3.206911563873291,894
3.2150213718414307,893
3.2273879051208496,894
3.235407590866089,895
3.2475740909576416,895
3.2556614875793457,895
3.2681007385253906,894
3.276071310043335,895
3.2881317138671875,895
3.297107458114624,896
3.309173345565796,896
3.3171184062957764,896
3.3290867805480957,896
3.3380587100982666,897
3.350188732147217,896
3.3582091331481934,896
3.370304822921753,896
3.378279209136963,896
3.3904781341552734,897
3.3996760845184326,896
3.41182541847229,895
3.419847011566162,896
3.431797742843628,896
3.439775228500366,896
3.452714443206787,896
3.4609382152557373,897
3.473189115524292,897
3.4806668758392334,896
3.4931511878967285,896
3.50154185295105,896
3.513723373413086,896
3.522003650665283,896
3.534456968307495,896
3.542572259902954,896
3.5547382831573486,896
3.5629518032073975,896
3.5750458240509033,896
3.5839807987213135,896
3.596193313598633,896
3.604233980178833,896
3.616419553756714,896
3.6245615482330322,897
3.636734962463379,898
3.644723415374756,900
3.656853437423706,901
3.665827512741089,902
3.6777639389038086,903
3.685741662979126,904
3.6978230476379395,905
3.7068798542022705,906
3.7191426753997803,905
3.727095127105713,907
3.739152431488037,908
3.751361846923828,909
3.759371280670166,909
3.7713048458099365,910
3.7803268432617188,911
3.792422294616699,912
3.8005504608154297,913
3.812595844268799,913
3.8215701580047607,913
3.8335862159729004,913
3.8417179584503174,913
3.853769063949585,914
3.861790895462036,915
3.8738012313842773,917
3.8829073905944824,918
3.8949849605560303,918
3.903048276901245,918
3.915262222290039,919
3.9236042499542236,920
3.935708522796631,920
3.9437334537506104,921
3.9557509422302246,922
3.9647908210754395,922
3.9769508838653564,923
3.985016107559204,923
3.9970204830169678,924
4.0051350593566895,924
4.01715350151062,924
4.0261640548706055,924
4.038305044174194,924
4.046369552612305,923
4.058363437652588,924
4.067356824874878,924
4.078651666641235,924
4.08764123916626,924
4.099647283554077,924
4.10783314704895,923
4.119959115982056,923
4.127981424331665,923
4.140911817550659,923
4.148891925811768,923
4.160942077636719,923
4.168951034545898,922
4.181044340133667,921
4.190156698226929,922
4.2023680210113525,921
4.2103612422943115,922
4.222352981567383,922
4.230414152145386,922
4.242444276809692,921
4.251390695571899,922
4.26339864730835,921
4.2714619636535645,921
4.283965110778809,921
4.292181730270386,921
4.304269790649414,921
4.312297344207764,921
4.32531476020813,921
4.333515882492065,921
4.345525026321411,921
4.3535003662109375,921
4.3657684326171875,921
4.373905658721924,920
4.386194705963135,920
4.394181966781616,920
4.406346559524536,920
4.415410280227661,920
4.427378177642822,919
4.435397386550903,919
4.447375297546387,920
4.460340261459351,919
4.468486547470093,919
4.479787588119507,919
4.488873481750488,919
4.500972032546997,919
4.508916616439819,919
4.520990610122681,919
4.53004789352417,919
4.542019367218018,919
4.550024509429932,918
4.562138080596924,918
4.570632219314575,917
4.582177639007568,918
4.591317176818848,918
4.602780103683472,918
4.611050844192505,918
4.623506307601929,918
4.631645917892456,918
4.643816232681274,916
4.652975559234619,918
4.665038585662842,918
4.672989845275879,918
4.685210227966309,918
4.693275690078735,917
4.7052085399627686,917
4.714184761047363,918
4.7262420654296875,917
4.7343056201934814,918
4.74641752243042,918
4.754430532455444,918
4.766650438308716,918
4.775619983673096,917
4.78767204284668,917
4.795780420303345,918
4.807791709899902,918
4.816729784011841,918
4.8286967277526855,918
4.836674928665161,918
4.848670244216919,918
4.856876373291016,918
4.869243621826172,918
4.877466917037964,918
4.890156507492065,918
4.898162126541138,917
4.910533428192139,917
4.9180779457092285,917
4.930618524551392,917
4.939619541168213,918
4.951038360595703,917
4.9600114822387695,918
4.971979141235352,918
4.9799580574035645,918
4.99203085899353,918
5.000418424606323,917
5.012815237045288,917
5.0209269523620605,918
5.033369541168213,918
5.0409557819366455,918
5.053292274475098,917
5.062340974807739,917
5.074455261230469,917
5.082543611526489,917
5.094602346420288,917
5.102813720703125,917
5.114861965179443,917
5.123932361602783,917
5.1360273361206055,917
5.143976211547852,917
